"Member ID",Gender,Birthdate,"Percentage Complete","Review ID","Review Rating"
D6B51908-B09B-4FA7-BE96-1413F6F98E1E,M,1/1/1987,92,3269,4
D6794B37-116F-4A89-B3F5-308250E361A0,M,1/1/1988,100,3267,4
D6794B37-116F-4A89-B3F5-308250E361A0,M,1/1/1988,43,3268,4
D66E9382-E905-4C5B-88D9-2E6F413B39CF,M,1/1/1979,17,3264,5
D66E9382-E905-4C5B-88D9-2E6F413B39CF,M,1/1/1979,25,3265,5
D66E9382-E905-4C5B-88D9-2E6F413B39CF,M,1/1/1979,92,3266,1
D64709E6-AA2E-485B-879B-622288CF0A4F,M,1/1/1959,100,3263,4
D5D27D3A-1595-4B10-A1BA-A216DC3BF0E1,M,1/1/1964,33,3262,4
D57D3957-BEB5-43C1-A472-58CC8F99A8EF,M,1/1/1948,100,3261,5
D56C8D9D-D9C8-4BBF-8380-CB84619D10E8,M,1/1/1981,97,3260,5
D55E893A-B7DD-482B-B7FE-9555A00BEAEF,M,1/1/1981,1,3259,5
D5568568-1160-449E-9CF8-4F0A4CF04B59,M,1/1/1968,69,3258,4
D53F375D-03FD-4E54-9003-52AF2AD27732,M,1/1/1957,99,3254,4
D53F375D-03FD-4E54-9003-52AF2AD27732,M,1/1/1957,99,3255,4
D53F375D-03FD-4E54-9003-52AF2AD27732,M,1/1/1957,100,3256,4
D53F375D-03FD-4E54-9003-52AF2AD27732,M,1/1/1957,98,3257,4
D5168B19-94AF-4596-AF78-30F56B60D24D,M,1/1/1951,100,3251,5
D5168B19-94AF-4596-AF78-30F56B60D24D,M,1/1/1951,100,3252,5
D5168B19-94AF-4596-AF78-30F56B60D24D,M,1/1/1951,0,3253,4
D50142C4-370B-4F0E-AB74-A1C7E9B7846C,M,1/1/1980,2,3249,5
D50142C4-370B-4F0E-AB74-A1C7E9B7846C,M,1/1/1980,13,3250,4
D4F7E86D-17D1-4C48-8E1E-410F5009492E,F,1/1/1980,63,3246,4
D4F7E86D-17D1-4C48-8E1E-410F5009492E,F,1/1/1980,93,3247,5
D4F7E86D-17D1-4C48-8E1E-410F5009492E,F,1/1/1980,25,3248,5
D4E82B4C-5828-4620-8AE4-CAC003A80EF5,M,1/1/1977,100,3243,5
D4E82B4C-5828-4620-8AE4-CAC003A80EF5,M,1/1/1977,89,3244,5
D4E82B4C-5828-4620-8AE4-CAC003A80EF5,M,1/1/1977,86,3245,5
D4BDD51B-7E61-4987-B9E9-DD30612682B9,M,1/1/1974,100,3241,3
D4BDD51B-7E61-4987-B9E9-DD30612682B9,M,1/1/1974,99,3242,5
D49005E1-BBC2-4656-84DF-0D0C3D0EEC13,F,1/1/1956,49,3238,4
D49005E1-BBC2-4656-84DF-0D0C3D0EEC13,F,1/1/1956,65,3239,4
D49005E1-BBC2-4656-84DF-0D0C3D0EEC13,F,1/1/1956,67,3240,3
D4882D62-1C95-4123-8B17-4C8FFAC35A38,M,1/1/1961,1,3236,5
D4882D62-1C95-4123-8B17-4C8FFAC35A38,M,1/1/1961,1,3237,5
D4358F0F-4D11-4039-B286-BCCD3E9AF02E,F,1/1/1979,100,3235,5
D43443E4-4AF3-49D8-83B5-BD2F67E329C8,M,1/1/1973,100,3233,5
D43443E4-4AF3-49D8-83B5-BD2F67E329C8,M,1/1/1973,100,3234,5
D428F948-34EA-4A1F-B9F5-31F17ECD1F61,M,1/1/1966,100,3229,5
D428F948-34EA-4A1F-B9F5-31F17ECD1F61,M,1/1/1966,100,3230,5
D428F948-34EA-4A1F-B9F5-31F17ECD1F61,M,1/1/1966,100,3231,5
D428F948-34EA-4A1F-B9F5-31F17ECD1F61,M,1/1/1966,2,3232,5
D4284616-86A6-4C2F-A209-832220551BB0,M,1/1/1972,100,3226,5
D4284616-86A6-4C2F-A209-832220551BB0,M,1/1/1972,100,3227,5
D4284616-86A6-4C2F-A209-832220551BB0,M,1/1/1972,100,3228,5
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,M,1/1/1987,100,3222,5
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,M,1/1/1987,100,3223,4
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,M,1/1/1987,100,3224,5
D402731D-4D4F-48FD-9F53-FBA1F1E4855D,M,1/1/1987,100,3225,5
D3F1B193-7533-4EAA-AC65-2555F4263DD8,M,1/1/1970,36,3220,5
D3F1B193-7533-4EAA-AC65-2555F4263DD8,M,1/1/1970,98,3221,5
D3DA0FED-BA04-42CE-AE4F-3164832151C7,F,1/1/1970,100,3219,4
D39D9636-D02B-494C-8655-D1795BD9B6BF,M,1/1/1980,3,3217,5
D39D9636-D02B-494C-8655-D1795BD9B6BF,M,1/1/1980,2,3218,5
D36624F8-9850-4CAD-90A8-F7A8496D295C,M,1/1/1978,55,3213,5
D36624F8-9850-4CAD-90A8-F7A8496D295C,M,1/1/1978,70,3214,5
D36624F8-9850-4CAD-90A8-F7A8496D295C,M,1/1/1978,44,3215,5
D36624F8-9850-4CAD-90A8-F7A8496D295C,M,1/1/1978,1,3216,5
D364782B-FD33-4BF1-9F5B-B0AEFD471609,M,1/1/1990,90,3212,4
D360B1FE-82C8-4C14-8441-6CFD650E4DCB,M,1/1/1978,69,3211,4
D304D4C6-647A-4643-93D9-798A3C2EA5FA,M,1/1/1974,68,3210,4
D2D104EA-0073-44EB-83EB-705EE7F09E73,F,1/1/1970,87,3209,4
D2CE9874-7544-49C4-B4D3-7F9565364C46,M,1/1/1977,80,3208,5
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,M,1/1/1988,85,3204,5
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,M,1/1/1988,100,3205,5
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,M,1/1/1988,99,3206,5
D2C1CEDF-21D1-427C-A4AE-4A76A6132BCB,M,1/1/1988,100,3207,4
D2B227FF-A841-4DE1-993B-321FEB6EB03B,F,1/1/1964,100,3203,4
D29F9B60-15E7-4FBF-8F78-E5445EF6AEAB,M,1/1/1962,100,3202,2
D28FEC65-0E5B-4F1D-B250-B5D496191080,M,1/1/1970,100,3201,5
D28582CD-9D67-49C9-B391-41CB51F6E34D,F,1/1/1981,1,3200,5
D26A0059-1AF4-4DBA-ADCA-08A6BDCE7817,M,1/1/1990,100,3199,5
D250666F-414A-4A0B-9823-B78BE979F90A,M,1/1/1988,1,3197,5
D250666F-414A-4A0B-9823-B78BE979F90A,M,1/1/1988,18,3198,5
D24C0E08-D008-4C1A-85B5-783F654DB1DD,M,1/1/1987,3,3194,5
D24C0E08-D008-4C1A-85B5-783F654DB1DD,M,1/1/1987,77,3195,1
D24C0E08-D008-4C1A-85B5-783F654DB1DD,M,1/1/1987,0,3196,4
D21AD815-3F55-4555-AEAD-90141F140DF8,M,1/1/1962,100,3193,5
D1D50B1C-EC9A-4E67-89C4-66D9D932016E,M,1/1/1990,100,3191,5
D1D50B1C-EC9A-4E67-89C4-66D9D932016E,M,1/1/1990,100,3192,5
D1B2B396-7AAF-4EC3-913A-B6A8C4D75389,M,1/1/1970,1,3189,4
D1B2B396-7AAF-4EC3-913A-B6A8C4D75389,M,1/1/1970,100,3190,5
D16E5535-0EEF-4DF6-A3EA-ECD7E3AEAD07,M,1/1/1993,100,3188,4
D13719BF-3A52-401F-AD6C-301CFEEF4CF1,M,1/1/1997,20,3187,5
D12B34EB-1532-416A-9C22-270BBB4EA95D,M,1/1/1982,50,3185,5
D12B34EB-1532-416A-9C22-270BBB4EA95D,M,1/1/1982,100,3186,4
D0EB92FD-018E-482B-AD10-AFE1FBB9199B,M,1/1/1968,100,3184,4
D0A83EB7-D979-427F-9D21-979DFF8F54EE,M,1/1/1970,100,3183,5
D095D08E-D69F-4F2F-AC9B-E4ADC97BA08D,F,1/1/1969,0,3182,2
D04F9F4D-7144-438A-84C1-6AC16E63A63D,M,1/1/1973,100,3181,5
D04B3244-BC88-419C-B416-A36568503A81,M,1/1/1995,0,3177,5
D04B3244-BC88-419C-B416-A36568503A81,M,1/1/1995,100,3178,5
D04B3244-BC88-419C-B416-A36568503A81,M,1/1/1995,100,3179,5
D04B3244-BC88-419C-B416-A36568503A81,M,1/1/1995,41,3180,5
D030E380-52F3-4FB8-BD86-4B93401AC619,M,1/1/1972,98,3176,5
D030A7FF-0CDB-47A1-850D-A3D1D1FAC2F3,M,1/1/1962,100,3173,1
D030A7FF-0CDB-47A1-850D-A3D1D1FAC2F3,M,1/1/1962,100,3174,5
D030A7FF-0CDB-47A1-850D-A3D1D1FAC2F3,M,1/1/1962,100,3175,5
CFFEE927-40F3-4970-BC1C-D1DA0F2FCE76,M,1/1/1974,14,3168,5
CFFEE927-40F3-4970-BC1C-D1DA0F2FCE76,M,1/1/1974,100,3169,5
CFFEE927-40F3-4970-BC1C-D1DA0F2FCE76,M,1/1/1974,0,3170,4
CFFEE927-40F3-4970-BC1C-D1DA0F2FCE76,M,1/1/1974,100,3171,3
CFFEE927-40F3-4970-BC1C-D1DA0F2FCE76,M,1/1/1974,100,3172,5
CFD51035-0E1B-467A-AF87-EC11EC969D7C,M,1/1/1980,100,3167,3
CFA9280D-E820-4B52-AA50-065B4AF5AC4B,M,1/1/1986,2,3165,5
CFA9280D-E820-4B52-AA50-065B4AF5AC4B,M,1/1/1986,36,3166,4
CFA7DF67-6A87-4036-B575-20E8875C4109,M,1/1/1975,100,3164,5
CF9B371E-4862-4F62-8508-2F830B2C7312,M,1/1/1960,100,3162,4
CF9B371E-4862-4F62-8508-2F830B2C7312,M,1/1/1960,100,3163,4
CF7F3FF3-5B3F-40F1-88EB-AFDD9A1F0E45,M,1/1/1981,100,3161,5
CF6FD43A-403A-4602-88A2-807B20BBB2FC,M,1/1/1975,0,3160,5
CF660016-AD54-4C2C-BBC7-A3B0F0AE3688,M,1/1/1986,59,3159,4
CF4E051B-0ACD-4F46-AB52-44B0142EE287,M,1/1/1997,100,3158,5
CEFF3B09-0F02-4CEF-9F51-84BB0C60EA46,F,1/1/1975,7,3157,5
CEF859F0-C3E6-4CC8-83EE-E7BC49E1F55D,M,1/1/1991,96,3155,5
CEF859F0-C3E6-4CC8-83EE-E7BC49E1F55D,M,1/1/1991,98,3156,5
CED8C8AF-881B-4354-A743-FCD78B524CCB,M,1/1/1971,100,3154,4
CE6A4F01-64DB-4C97-8443-2ADCD464DC80,M,1/1/1986,100,3150,1
CE6A4F01-64DB-4C97-8443-2ADCD464DC80,M,1/1/1986,100,3151,5
CE6A4F01-64DB-4C97-8443-2ADCD464DC80,M,1/1/1986,100,3152,5
CE6A4F01-64DB-4C97-8443-2ADCD464DC80,M,1/1/1986,100,3153,5
CE34A259-1E20-4143-B866-9AAED82D61DC,M,1/1/1957,13,3149,4
CE152AB7-B815-440D-BD66-34C34D2614CB,M,1/1/1985,99,3148,5
CE1221E4-A95D-45E3-A84F-00D6C254145A,M,1/1/1964,99,3147,5
CDFCECFB-39B2-423F-A988-CA3884586F19,F,1/1/1977,0,3146,4
CDD93588-10A0-4D59-8A68-FF9E79B0B881,F,1/1/1975,100,3145,5
CDC1F17D-5E23-4FB9-94E4-E8CF621B1E2E,M,1/1/1980,0,3144,4
CDC17647-5A9F-441B-8B56-E7E3B0B382E7,M,1/1/1989,27,3142,5
CDC17647-5A9F-441B-8B56-E7E3B0B382E7,M,1/1/1989,0,3143,5
CD969947-FEE9-42DB-BFB2-E12D92241C3C,M,1/1/1966,99,3141,5
CD7081CD-7383-490E-B487-D68B8B918916,M,1/1/1968,6,3140,4
CD6CAE29-1E2D-4BEF-95EE-2216ADA65286,M,1/1/1996,100,3139,3
CCF90684-D1C0-436B-92D1-3111F8B53615,M,1/1/1975,15,3137,5
CCF90684-D1C0-436B-92D1-3111F8B53615,M,1/1/1975,27,3138,5
CCF1B664-A3EA-459B-9D83-1DF4BA3A8163,M,1/1/1978,100,3135,5
CCF1B664-A3EA-459B-9D83-1DF4BA3A8163,M,1/1/1978,16,3136,5
CCED9D85-8896-435D-B533-BB3A2F0ECEE0,M,1/1/1972,95,3134,5
CCDD4B69-8F31-45A6-A791-34174A681FA9,M,1/1/1982,17,3132,5
CCDD4B69-8F31-45A6-A791-34174A681FA9,M,1/1/1982,98,3133,5
CCA37846-96FB-4B33-B0E5-4E21C38EDEEE,M,1/1/1990,98,3131,5
CC982020-BEFF-4911-95FB-DACBE6596F3C,M,1/1/1983,100,3130,5
CC81B71F-C808-4FDF-9532-0F53D7A2E9EC,M,1/1/1980,0,3129,4
CC605C05-704A-4969-8259-4C5AE4865260,M,1/1/1984,100,3128,5
CC5A1225-9BB2-49E1-80B1-9693DEF97AD6,M,1/1/1979,95,3127,4
CC04AEA7-6A9B-45D6-BF7A-23B226531BE2,M,1/1/1973,100,3126,1
CBFA6AF6-86F5-4012-A984-51B409D68CFF,M,1/1/1979,87,3124,5
CBFA6AF6-86F5-4012-A984-51B409D68CFF,M,1/1/1979,51,3125,5
CBB423F2-AEC0-436E-BB12-006DD80493EF,M,1/1/1990,100,3122,5
CBB423F2-AEC0-436E-BB12-006DD80493EF,M,1/1/1990,1,3123,4
CBA45545-8C91-48DC-88E4-25A5540D3879,M,1/1/1991,100,3121,5
CB9460AC-24C9-4DA3-9659-96F4AAB227D2,M,1/1/1971,100,3117,5
CB9460AC-24C9-4DA3-9659-96F4AAB227D2,M,1/1/1971,100,3118,5
CB9460AC-24C9-4DA3-9659-96F4AAB227D2,M,1/1/1971,100,3119,5
CB9460AC-24C9-4DA3-9659-96F4AAB227D2,M,1/1/1971,21,3120,5
CB79E5A2-0CAF-4BCE-BAF9-A0BDB81A3A42,M,1/1/1971,100,3114,4
CB79E5A2-0CAF-4BCE-BAF9-A0BDB81A3A42,M,1/1/1971,100,3115,5
CB79E5A2-0CAF-4BCE-BAF9-A0BDB81A3A42,M,1/1/1971,100,3116,4
CB5AC748-43DF-48AB-8A2E-F4C3A218613A,M,1/1/1971,100,3111,4
CB5AC748-43DF-48AB-8A2E-F4C3A218613A,M,1/1/1971,100,3112,4
CB5AC748-43DF-48AB-8A2E-F4C3A218613A,M,1/1/1971,100,3113,3
CAE0B6A7-1B09-4AA1-A235-6F072B747AAC,M,1/1/1939,95,3108,5
CAE0B6A7-1B09-4AA1-A235-6F072B747AAC,M,1/1/1939,100,3109,5
CAE0B6A7-1B09-4AA1-A235-6F072B747AAC,M,1/1/1939,94,3110,5
CAAFEE83-E368-4C56-A32D-B78A18E72926,M,1/1/1984,100,3107,1
CAA2A8BA-A75E-46AF-AB30-C9512E34F1F3,M,1/1/1970,97,3104,5
CAA2A8BA-A75E-46AF-AB30-C9512E34F1F3,M,1/1/1970,97,3105,5
CAA2A8BA-A75E-46AF-AB30-C9512E34F1F3,M,1/1/1970,97,3106,5
CA9235F3-EE49-4608-8C4F-37C5BCD6162C,M,1/1/1980,6,3103,4
CA7CE4F1-D097-4628-85AF-9A7BDFAD561D,M,1/1/1971,100,3102,5
CA22BD8F-3EB4-43F1-B1AE-C3B18EC9BF09,M,1/1/1997,98,3101,4
CA227E6F-CD1B-4E86-BADD-DA84274997DE,M,1/1/1963,1,3098,5
CA227E6F-CD1B-4E86-BADD-DA84274997DE,M,1/1/1963,30,3099,3
CA227E6F-CD1B-4E86-BADD-DA84274997DE,M,1/1/1963,100,3100,5
C9E7342F-9966-4D39-BC2D-5430D4D45228,M,1/1/1981,94,3097,5
C9DE63F1-81CE-4A6A-BFD1-F165673346D4,M,1/1/1986,63,3092,4
C9DE63F1-81CE-4A6A-BFD1-F165673346D4,M,1/1/1986,29,3093,5
C9DE63F1-81CE-4A6A-BFD1-F165673346D4,M,1/1/1986,11,3094,5
C9DE63F1-81CE-4A6A-BFD1-F165673346D4,M,1/1/1986,16,3095,5
C9DE63F1-81CE-4A6A-BFD1-F165673346D4,M,1/1/1986,10,3096,5
C99BC8E5-CBFC-4BA6-BE89-371DBC009DDD,F,1/1/1985,1,3091,2
C97F19FE-EBBB-495C-8533-21412236E4C3,M,1/1/1975,1,3087,4
C97F19FE-EBBB-495C-8533-21412236E4C3,M,1/1/1975,100,3088,5
C97F19FE-EBBB-495C-8533-21412236E4C3,M,1/1/1975,95,3089,5
C97F19FE-EBBB-495C-8533-21412236E4C3,M,1/1/1975,11,3090,3
C93ED28D-FC02-468D-BDFE-C904A02D24BE,M,1/1/1965,100,3086,4
C92DDE54-3143-4671-99BB-C4B8A2250E12,M,1/1/1970,0,3085,5
C925AA76-A208-439E-86C2-B961658195FE,M,1/1/1978,100,3084,4
C917DB1C-DE90-4387-A3C2-EB9C4B5D7782,F,1/1/1979,100,3083,5
C90C4E76-FCC2-41B0-A795-39F5C96C5CB0,M,1/1/1971,0,3082,3
C8F4D332-6341-4C40-933F-445F41C48036,M,1/1/1984,90,3081,5
C8F4B140-295F-4F63-AD02-E9B5C0FD9543,M,1/1/1931,100,3080,5
C8D5D3DF-DAF4-4927-A569-4BC8BA846D8D,M,1/1/1986,92,3079,5
C8B826C6-FF66-43E9-BA49-0FB451096A3C,M,1/1/1993,1,3078,5
C8B29423-B873-4246-8734-A5262FC71A03,M,1/1/1991,67,3077,5
C8A62E05-70CE-40EC-91B2-9CC053E2E8CB,M,1/1/1972,100,3073,5
C8A62E05-70CE-40EC-91B2-9CC053E2E8CB,M,1/1/1972,100,3074,5
C8A62E05-70CE-40EC-91B2-9CC053E2E8CB,M,1/1/1972,100,3075,5
C8A62E05-70CE-40EC-91B2-9CC053E2E8CB,M,1/1/1972,100,3076,5
C8A25878-1A4A-43A4-A6CC-C64DBBC6AC82,M,1/1/1976,0,3071,5
C8A25878-1A4A-43A4-A6CC-C64DBBC6AC82,M,1/1/1976,2,3072,4
C89CE538-24BA-46DE-8F73-7CDB0AC3E7BF,M,1/1/1970,100,3070,4
C85C16EA-60C4-4DEC-8DFE-F9F44E86F065,M,1/1/1995,100,3067,5
C85C16EA-60C4-4DEC-8DFE-F9F44E86F065,M,1/1/1995,100,3068,5
C85C16EA-60C4-4DEC-8DFE-F9F44E86F065,M,1/1/1995,100,3069,4
C842AF53-359F-411E-80B0-B557BC62BE70,M,1/1/1959,100,3066,4
C83BEBD3-B446-437A-B79A-C2352F02BD8A,M,1/1/1975,100,3065,4
C7C25DBA-03D0-46E5-9F20-9728084A33AA,F,1/1/1963,100,3061,5
C7C25DBA-03D0-46E5-9F20-9728084A33AA,F,1/1/1963,1,3062,5
C7C25DBA-03D0-46E5-9F20-9728084A33AA,F,1/1/1963,100,3063,5
C7C25DBA-03D0-46E5-9F20-9728084A33AA,F,1/1/1963,100,3064,5
C7AC780C-2E01-4AFD-ABAE-C9E3D5E25E77,F,1/1/1986,94,3060,4
C7948991-408C-49B9-AC79-12D83E0F19F6,M,1/1/1967,100,3059,5
C7307846-5E6F-418B-A554-4C3BE41204DD,M,1/1/1962,100,3058,5
C6E59ADD-C67C-4351-A23A-74DAC3C51ADB,M,1/1/1979,98,3056,5
C6E59ADD-C67C-4351-A23A-74DAC3C51ADB,M,1/1/1979,98,3057,5
C6A13BB9-701E-4FED-9581-484C97EF3522,M,1/1/1969,100,3055,5
C69CF418-125E-441C-909D-D5FF24B1716B,M,1/1/1978,95,3054,5
C66AE4B4-12C2-4A8F-BBEA-0C68A9BD44DC,M,1/1/1967,1,3051,5
C66AE4B4-12C2-4A8F-BBEA-0C68A9BD44DC,M,1/1/1967,1,3052,5
C66AE4B4-12C2-4A8F-BBEA-0C68A9BD44DC,M,1/1/1967,1,3053,5
C62BAD5A-DABD-4CAD-B96F-9B65056F4EE0,M,1/1/1964,100,3050,4
C600FCA0-3901-4F77-85C7-4661EF5EB1B7,M,1/1/1975,0,3049,5
C5DABC2A-40FD-4297-974C-AD8B1A5D5042,M,1/1/1963,100,3048,4
C57CE31F-0007-4786-81DA-1FA6387CA26A,M,1/1/1986,9,3047,5
C568371B-44A7-459E-A7ED-862ED3AFE873,M,1/1/1991,44,3045,4
C568371B-44A7-459E-A7ED-862ED3AFE873,M,1/1/1991,53,3046,5
C54D9C86-9AC2-4BF6-A4F0-7DDD1B4A0231,M,1/1/1957,99,3043,1
C54D9C86-9AC2-4BF6-A4F0-7DDD1B4A0231,M,1/1/1957,100,3044,1
C50006D5-C99B-4998-BC4A-FE252D89EE87,M,1/1/1995,1,3041,4
C50006D5-C99B-4998-BC4A-FE252D89EE87,M,1/1/1995,64,3042,5
C4E00C60-383E-4F5C-B94D-E744002D28CC,M,1/1/1961,100,3040,4
C4BBD034-E85A-4A99-827E-EB4E85C89115,F,1/1/1966,100,3039,5
C4BA864C-5285-4E31-8EB0-535D641889A8,M,1/1/1989,13,3038,5
C4A8ED65-95DB-41CC-AA3A-14A18FDD3CC2,M,1/1/1975,100,3037,5
C4955035-5797-4E68-90EA-AF9EB0B6FECF,M,1/1/1959,100,3036,5
C45CFB15-FB44-4AFB-819D-26E1BA9B16E6,M,1/1/1971,99,3035,5
C3FD6FA7-07D0-4917-A1EC-4F0FAA7282E1,M,1/1/1971,91,3033,5
C3FD6FA7-07D0-4917-A1EC-4F0FAA7282E1,M,1/1/1971,37,3034,5
C3F512B6-6860-45EC-803A-3EAF71CD5C60,M,1/1/1975,4,3030,5
C3F512B6-6860-45EC-803A-3EAF71CD5C60,M,1/1/1975,100,3031,5
C3F512B6-6860-45EC-803A-3EAF71CD5C60,M,1/1/1975,100,3032,5
C3E8ACF2-729B-41F5-9346-4AC79AAE494B,M,1/1/1973,100,3029,5
C3CCEA89-77DE-4D81-9A19-C499DBFA5753,M,1/1/1968,0,3028,5
C390C2DD-7BAE-40B5-8E0D-22C315D8DBE5,M,1/1/1990,78,3027,5
C38045B7-EF85-473C-979F-5B911F14FF17,M,1/1/1975,100,3026,3
C3801989-5845-468D-BCD1-9599527A0275,M,1/1/1977,100,3024,5
C3801989-5845-468D-BCD1-9599527A0275,M,1/1/1977,100,3025,5
C33B7A5A-1C53-4C4A-8C7B-61B8B801D0B2,M,1/1/1973,100,3023,5
C2FCAF03-55A5-4244-9E16-C04B43297F32,M,1/1/1970,100,3021,5
C2FCAF03-55A5-4244-9E16-C04B43297F32,M,1/1/1970,100,3022,5
C2E6FB01-D8F6-4EE6-BFF1-FAD154CFBF45,M,1/1/1972,14,3019,5
C2E6FB01-D8F6-4EE6-BFF1-FAD154CFBF45,M,1/1/1972,0,3020,5
C2B8C078-B139-4FEF-9AB2-3EDF1FE070FE,F,1/1/1961,100,3018,4
C2A3855C-DB14-4572-BFE7-BC10A5710909,M,1/1/1976,84,3015,5
C2A3855C-DB14-4572-BFE7-BC10A5710909,M,1/1/1976,100,3016,5
C2A3855C-DB14-4572-BFE7-BC10A5710909,M,1/1/1976,99,3017,5
C2A0623A-1A60-4178-9437-E40AB4C10A84,M,1/1/1951,100,3014,5
C22F9786-AFF6-4FB8-99BB-751194B6531F,M,1/1/1971,7,3013,5
C211E9C6-3FF6-40E4-ACB6-8DA88493D97B,M,1/1/1972,1,3012,1
C2041D1C-A29B-46D7-8B50-199DAAAFD3D6,M,1/1/1982,1,3010,5
C2041D1C-A29B-46D7-8B50-199DAAAFD3D6,M,1/1/1982,99,3011,5
C1E8BBA7-CB52-4800-9C36-AC08B5587D7E,M,1/1/1983,4,3009,5
C1BB9CC8-AB92-420B-899E-814E3438C1D4,F,1/1/1974,100,3007,5
C1BB9CC8-AB92-420B-899E-814E3438C1D4,F,1/1/1974,100,3008,5
C161AF6B-0F18-420A-B6AD-C11F1C4E17D6,M,1/1/1991,100,3006,4
C15A9B4E-37E0-47C4-B6EE-710AE186E035,F,1/1/1954,69,3005,5
C14EBE88-2F9B-409B-9C0C-76E81FF94B4D,M,1/1/1969,85,3004,4
C1318E18-2EE3-40A1-9D45-729EDFEBEE79,M,1/1/1994,20,3003,4
C1161F23-EF20-45B0-BA00-47F29AC65B86,M,1/1/1970,100,3002,4
C10D5D16-D2B8-4F8A-9744-AF1526755360,M,1/1/1988,86,3001,4
C09D489A-B263-48EC-A2AB-F78821AB0D53,M,1/1/1979,93,2998,5
C09D489A-B263-48EC-A2AB-F78821AB0D53,M,1/1/1979,100,2999,5
C09D489A-B263-48EC-A2AB-F78821AB0D53,M,1/1/1979,84,3000,4
C0894D98-F599-40A5-98AE-F418C559ECA7,M,1/1/1966,100,2997,4
C0884757-74DD-4497-8AC9-F1D1AD9CEDB6,F,1/1/1980,53,2996,4
C0675EAB-06F9-4131-B877-609762E79F40,M,1/1/1981,100,2995,5
C00708E9-ADA7-4F2B-BEA7-CADEFBF48193,M,1/1/1982,100,2993,4
BFE38D16-05CA-42D7-961B-6D0A974CA2D0,M,1/1/1967,95,2992,4
BFD5F533-9F49-4AAA-94FE-47967C422B82,F,1/1/1971,100,2990,4
BFD5F533-9F49-4AAA-94FE-47967C422B82,F,1/1/1971,0,2991,5
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,M,1/1/1982,100,2987,5
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,M,1/1/1982,75,2988,5
BFC0C97F-F950-4796-B0BE-0CCA25635C4A,M,1/1/1982,19,2989,4
BF93E93E-B444-4F28-AC38-C3D6E1D53708,M,1/1/1988,97,2984,5
BF93E93E-B444-4F28-AC38-C3D6E1D53708,M,1/1/1988,100,2985,5
BF93E93E-B444-4F28-AC38-C3D6E1D53708,M,1/1/1988,98,2986,5
BF14691F-ED81-4354-9FDC-578A52670EA7,M,1/1/1972,100,2983,4
BF0CF189-A9F8-408F-83FE-0F6E9277D21D,M,1/1/1974,92,2982,5
BE4F54A3-DBB2-4336-93F6-D79219908BCA,M,1/1/1969,0,2981,4
BE2EC233-80EC-4306-B0F9-3F5FB026EEE8,M,1/1/1974,100,2977,4
BE2EC233-80EC-4306-B0F9-3F5FB026EEE8,M,1/1/1974,0,2978,4
BE2EC233-80EC-4306-B0F9-3F5FB026EEE8,M,1/1/1974,100,2979,5
BE2EC233-80EC-4306-B0F9-3F5FB026EEE8,M,1/1/1974,100,2980,5
BDF77795-A4B6-4DA5-A169-0570486C21E0,M,1/1/1960,0,2975,5
BDF77795-A4B6-4DA5-A169-0570486C21E0,M,1/1/1960,47,2976,5
BD94704D-34AC-4C44-87A2-0E8E56333687,M,1/1/1988,4,2974,4
BD54AC8E-1816-4309-944F-32FA64B02B84,M,1/1/1972,26,2973,4
BD4B0359-5057-46D8-B9F0-838096912472,M,1/1/1988,100,2972,4
BCCFD39B-2E08-4AFE-8445-A9B25AACAD6B,M,1/1/1990,100,2968,5
BCCFD39B-2E08-4AFE-8445-A9B25AACAD6B,M,1/1/1990,100,2969,5
BCCFD39B-2E08-4AFE-8445-A9B25AACAD6B,M,1/1/1990,100,2970,5
BCCFD39B-2E08-4AFE-8445-A9B25AACAD6B,M,1/1/1990,100,2971,3
BC9FBFA6-8890-4F93-9F16-21912A027F4D,M,1/1/1972,100,2966,2
BC9FBFA6-8890-4F93-9F16-21912A027F4D,M,1/1/1972,72,2967,1
BC86C9DE-BF23-4294-9068-FA52CE19AE8D,M,1/1/1971,99,2965,5
BC8271D7-2C3F-4B7B-BCEF-6B74D70FB579,M,1/1/1987,100,2961,4
BC8271D7-2C3F-4B7B-BCEF-6B74D70FB579,M,1/1/1987,100,2962,3
BC8271D7-2C3F-4B7B-BCEF-6B74D70FB579,M,1/1/1987,100,2963,5
BC8271D7-2C3F-4B7B-BCEF-6B74D70FB579,M,1/1/1987,100,2964,4
BC3E503B-0E0D-48BA-A2BB-0B0D3683F8EA,F,1/1/1988,53,2960,5
BC281D45-2A53-4513-BACA-FB9528CEE0AF,M,1/1/1967,100,2959,5
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2952,4
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2953,4
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2954,4
